Customer ID,Age,Gender,Item Purchased,Purchase Amount (AUD),Review Rating,Payment Method,Previous Purchases,Flavour
3079,32,Female,Gatorade Powder,14.8,2.5,Bank Transfer,24,Orange
3080,48,Female,G Active-No Sugar,7.8,4,Credit Card,4,Grape
3081,69,Female,G Active-No Sugar,7.8,4.1,PayPal,5,Lemon-Lime
3082,64,Female,Gatorade Sports Drink,3.8,4.9,Debit Card,11,Orange
3083,56,Female,Gatorade Powder,14.8,4,Venmo,20,Tropical
3084,22,Female,Gatorade Powder,14.8,3.5,Venmo,28,Orange
3085,46,Female,Gatorade Sports Drink,3.8,3.2,Bank Transfer,43,Tropical
3086,24,Female,G Active-No Sugar,7.8,2.8,Credit Card,10,Berry
3087,47,Female,Gatorade No Sugar,4.8,3.5,Debit Card,26,Lemon-Lime
3088,62,Female,Gatorade Sports Drink,3.8,3.1,Cash,29,Tropical
3089,34,Female,Gatorade Powder,14.8,3.3,PayPal,35,Grape
3090,50,Female,Gatorade No Sugar,4.8,4.6,Debit Card,23,Tropical
3091,29,Female,Gatorade Sports Drink,3.8,4.9,PayPal,15,Blue Bolt
3092,68,Female,Gatorade Sports Drink,3.8,3.4,Bank Transfer,46,Tropical
3093,52,Female,G Active-No Sugar,7.8,3.5,Cash,14,Tropical
3094,29,Female,Gatorade Sports Drink,3.8,4.8,Bank Transfer,17,Grape
3095,22,Female,Gatorade Sports Drink,3.8,2.7,Bank Transfer,9,Blue Bolt
3096,62,Female,Gatorade Powder,14.8,3.4,Cash,13,Grape
3097,69,Female,Gatorade No Sugar,4.8,3.5,PayPal,20,Blue Bolt
3098,48,Female,Gatorade Sports Drink,3.8,3.7,Debit Card,39,Grape
3099,66,Female,Gatorade Powder,14.8,3.3,Bank Transfer,50,Orange
3100,42,Female,Gatorade No Sugar,4.8,2.9,Venmo,21,Berry
3101,50,Female,G Active-No Sugar,7.8,3.9,Venmo,3,Grape
3102,32,Female,Gatorade Powder,14.8,2.7,PayPal,9,Orange
3103,51,Female,Gatorade Sports Drink,3.8,4.3,Bank Transfer,29,Blue Bolt
3104,27,Female,Gatorade No Sugar,4.8,3,PayPal,42,Lemon-Lime
3105,43,Female,Gatorade No Sugar,4.8,5,PayPal,41,Tropical
3106,48,Female,Gatorade No Sugar,4.8,2.7,Debit Card,17,Blue Bolt
3107,62,Female,Gatorade Sports Drink,3.8,4.7,Venmo,20,Berry
3108,65,Female,Gatorade Powder,14.8,4.6,Debit Card,18,Blue Bolt
3109,50,Female,Gatorade Powder,14.8,3.2,Bank Transfer,7,Tropical
3110,60,Female,Gatorade Powder,14.8,4.3,Credit Card,47,Tropical
3111,19,Female,Gatorade Powder,14.8,4.6,Bank Transfer,2,Lemon-Lime
3112,21,Female,G Active-No Sugar,7.8,4.9,PayPal,25,Berry
3113,19,Female,Gatorade No Sugar,4.8,3.8,Cash,26,Tropical
3114,46,Female,Gatorade No Sugar,4.8,2.6,PayPal,2,Lemon-Lime
3115,21,Female,Gatorade No Sugar,4.8,4.7,Venmo,45,Berry
3116,26,Female,Gatorade Powder,14.8,4.1,PayPal,9,Lemon-Lime
3117,50,Female,Gatorade Powder,14.8,3.7,Debit Card,1,Lemon-Lime
3118,43,Female,Gatorade No Sugar,4.8,3,Credit Card,4,Tropical
3119,61,Female,Gatorade Powder,14.8,4.7,Venmo,31,Tropical
3120,63,Female,G Active-No Sugar,7.8,4.7,Cash,21,Orange
3121,46,Female,Gatorade No Sugar,4.8,4,Venmo,32,Lemon-Lime
3122,63,Female,Gatorade Sports Drink,3.8,2.6,Credit Card,16,Blue Bolt
3123,23,Female,Gatorade Powder,14.8,3,Debit Card,34,Berry
3124,57,Female,Gatorade No Sugar,4.8,3.3,PayPal,40,Blue Bolt
3125,57,Female,G Active-No Sugar,7.8,3.4,Venmo,4,Lemon-Lime
3126,33,Female,Gatorade Sports Drink,3.8,4,Venmo,3,Tropical
3127,57,Female,Gatorade Powder,14.8,2.6,PayPal,28,Blue Bolt
3128,55,Female,G Active-No Sugar,7.8,3.4,Credit Card,43,Blue Bolt
3129,65,Female,Gatorade No Sugar,4.8,4.4,PayPal,20,Tropical
3130,60,Female,G Active-No Sugar,7.8,4.7,PayPal,40,Grape
3131,52,Female,Gatorade Powder,14.8,4.5,PayPal,34,Grape
3132,34,Female,Gatorade Sports Drink,3.8,2.9,Cash,11,Lemon-Lime
3133,33,Female,G Active-No Sugar,7.8,4.2,Cash,26,Blue Bolt
3134,58,Female,G Active-No Sugar,7.8,4.1,Credit Card,29,Lemon-Lime
3135,35,Female,G Active-No Sugar,7.8,4.4,Venmo,47,Tropical
3136,68,Female,G Active-No Sugar,7.8,4.7,Bank Transfer,48,Blue Bolt
3137,58,Female,Gatorade Sports Drink,3.8,3.1,Bank Transfer,29,Blue Bolt
3138,34,Female,G Active-No Sugar,7.8,2.7,Cash,14,Tropical
3139,47,Female,Gatorade Sports Drink,3.8,4.6,Venmo,40,Tropical
3140,35,Female,Gatorade No Sugar,4.8,4.4,Venmo,4,Grape
3141,34,Female,Gatorade Powder,14.8,4.6,Debit Card,37,Orange
3142,36,Female,Gatorade Sports Drink,3.8,4.9,Venmo,47,Berry
3143,23,Female,G Active-No Sugar,7.8,4,PayPal,1,Lemon-Lime
3144,68,Female,G Active-No Sugar,7.8,2.9,Debit Card,26,Blue Bolt
3145,23,Female,G Active-No Sugar,7.8,2.6,Bank Transfer,12,Tropical
3146,57,Female,Gatorade Powder,14.8,4.6,Debit Card,16,Tropical
3147,21,Female,Gatorade No Sugar,4.8,4.9,Bank Transfer,19,Orange
3148,45,Female,Gatorade No Sugar,4.8,4.3,Cash,21,Tropical
3149,37,Female,Gatorade Sports Drink,3.8,4.3,Credit Card,15,Tropical
3150,18,Female,Gatorade Powder,14.8,4.6,Debit Card,9,Orange
3151,55,Female,Gatorade Powder,14.8,2.6,Venmo,7,Orange
3152,52,Female,G Active-No Sugar,7.8,3.1,Cash,47,Orange
3153,49,Female,Gatorade Sports Drink,3.8,3.1,Venmo,17,Berry
3154,56,Female,Gatorade Sports Drink,3.8,3.1,Bank Transfer,46,Orange
3155,27,Female,Gatorade Powder,14.8,4.4,Venmo,32,Berry
3156,22,Female,Gatorade No Sugar,4.8,4.3,PayPal,34,Berry
3157,18,Female,Gatorade Sports Drink,3.8,3.1,Cash,18,Blue Bolt
3158,21,Female,Gatorade Sports Drink,3.8,3.1,Bank Transfer,5,Orange
3159,30,Female,G Active-No Sugar,7.8,4.9,PayPal,44,Grape
3160,62,Female,G Active-No Sugar,7.8,2.9,PayPal,4,Berry
3161,28,Female,Gatorade No Sugar,4.8,3.8,Debit Card,37,Tropical
3162,66,Female,Gatorade Sports Drink,3.8,4.2,Cash,43,Berry
3163,66,Female,Gatorade Sports Drink,3.8,3.9,Credit Card,28,Orange
3164,49,Female,G Active-No Sugar,7.8,2.8,Bank Transfer,36,Lemon-Lime
3165,40,Female,G Active-No Sugar,7.8,2.6,Cash,16,Grape
3166,49,Female,Gatorade Powder,14.8,3,PayPal,38,Grape
3167,19,Female,Gatorade Sports Drink,3.8,2.7,Debit Card,37,Blue Bolt
3168,24,Female,G Active-No Sugar,7.8,2.8,Venmo,9,Orange
3169,31,Female,Gatorade No Sugar,4.8,2.9,Bank Transfer,14,Orange
3170,35,Female,Gatorade Powder,14.8,3.8,Venmo,3,Lemon-Lime
3171,65,Female,G Active-No Sugar,7.8,4.4,Debit Card,10,Blue Bolt
3172,68,Female,G Active-No Sugar,7.8,3.1,Credit Card,26,Berry
3173,57,Female,Gatorade Powder,14.8,3.7,Venmo,30,Lemon-Lime
3174,69,Female,Gatorade Sports Drink,3.8,4.9,Cash,32,Berry
3175,45,Female,Gatorade No Sugar,4.8,3.8,PayPal,35,Grape
3176,35,Female,G Active-No Sugar,7.8,3.4,Debit Card,26,Orange
3177,36,Female,G Active-No Sugar,7.8,4.6,Cash,39,Lemon-Lime
3178,55,Female,Gatorade Sports Drink,3.8,3.2,Credit Card,31,Grape
3179,66,Female,Gatorade No Sugar,4.8,2.7,Cash,28,Berry
3180,57,Female,G Active-No Sugar,7.8,4.3,Debit Card,12,Grape
3181,18,Female,G Active-No Sugar,7.8,3.8,Cash,46,Berry
3182,31,Female,Gatorade No Sugar,4.8,4.4,Cash,27,Blue Bolt
3183,50,Female,Gatorade Powder,14.8,3.6,PayPal,4,Orange
3184,50,Female,G Active-No Sugar,7.8,3.5,Debit Card,14,Berry
3185,61,Female,Gatorade No Sugar,4.8,4.2,Credit Card,30,Orange
3186,52,Female,Gatorade Sports Drink,3.8,4.7,Credit Card,6,Tropical
3187,38,Female,G Active-No Sugar,7.8,4.8,PayPal,43,Berry
3188,67,Female,Gatorade Powder,14.8,3.2,Credit Card,28,Orange
3189,42,Female,Gatorade Powder,14.8,3.5,Venmo,39,Tropical
3190,25,Female,G Active-No Sugar,7.8,4.2,PayPal,30,Lemon-Lime
3191,41,Female,Gatorade No Sugar,4.8,3.4,Bank Transfer,5,Lemon-Lime
3192,62,Female,Gatorade Powder,14.8,4.7,Bank Transfer,42,Blue Bolt
3193,19,Female,Gatorade Powder,14.8,3,Credit Card,20,Tropical
3194,63,Female,G Active-No Sugar,7.8,4,PayPal,35,Lemon-Lime
3195,43,Female,Gatorade No Sugar,4.8,4.6,Debit Card,10,Tropical
3196,68,Female,Gatorade Sports Drink,3.8,4.9,Debit Card,36,Blue Bolt
3197,24,Female,Gatorade Sports Drink,3.8,2.8,Debit Card,21,Berry
3198,27,Female,Gatorade Powder,14.8,3.2,Bank Transfer,29,Orange
3199,61,Female,G Active-No Sugar,7.8,2.8,Cash,39,Tropical
3200,59,Female,Gatorade Sports Drink,3.8,4.2,PayPal,16,Orange
3201,67,Female,Gatorade Powder,14.8,4.8,PayPal,32,Lemon-Lime
3202,46,Female,Gatorade Sports Drink,3.8,2.8,Credit Card,34,Blue Bolt
3203,65,Female,Gatorade Sports Drink,3.8,4.5,Bank Transfer,38,Grape
3204,63,Female,G Active-No Sugar,7.8,4.1,Cash,14,Grape
3205,57,Female,G Active-No Sugar,7.8,4.3,Credit Card,23,Tropical
3206,40,Female,Gatorade Powder,14.8,4.4,Debit Card,50,Lemon-Lime
3207,36,Female,G Active-No Sugar,7.8,3,Debit Card,49,Lemon-Lime
3208,67,Female,G Active-No Sugar,7.8,2.7,Debit Card,14,Grape
3209,61,Female,G Active-No Sugar,7.8,3.3,PayPal,42,Tropical
3210,64,Female,Gatorade Powder,14.8,4.3,Bank Transfer,39,Berry
3211,30,Female,Gatorade No Sugar,4.8,2.9,Debit Card,43,Grape
3212,53,Female,Gatorade Sports Drink,3.8,4.9,Credit Card,12,Orange
3213,27,Female,Gatorade Sports Drink,3.8,3.6,Bank Transfer,21,Orange
3214,27,Female,Gatorade Powder,14.8,3.3,Venmo,33,Orange
3215,53,Female,Gatorade Sports Drink,3.8,3.1,Bank Transfer,6,Grape
3216,34,Female,Gatorade Powder,14.8,2.7,Bank Transfer,10,Blue Bolt
3217,39,Female,Gatorade Powder,14.8,3.4,Debit Card,18,Lemon-Lime
3218,44,Female,Gatorade No Sugar,4.8,3.4,PayPal,46,Orange
3219,37,Female,Gatorade No Sugar,4.8,3.9,Venmo,49,Lemon-Lime
3220,57,Female,G Active-No Sugar,7.8,3.5,Bank Transfer,39,Lemon-Lime
3221,38,Female,Gatorade Powder,14.8,4.1,PayPal,16,Lemon-Lime
3222,21,Female,Gatorade Sports Drink,3.8,3.2,Credit Card,28,Orange
3223,45,Female,Gatorade Powder,14.8,4.6,Debit Card,22,Tropical
3224,68,Female,Gatorade Sports Drink,3.8,3.9,PayPal,36,Berry
3225,37,Female,Gatorade Sports Drink,3.8,2.7,Cash,18,Lemon-Lime
3226,53,Female,Gatorade Sports Drink,3.8,3,Credit Card,31,Berry
3227,57,Female,G Active-No Sugar,7.8,3.3,Debit Card,38,Lemon-Lime
3228,28,Female,Gatorade Sports Drink,3.8,2.7,Credit Card,42,Blue Bolt
3229,37,Female,Gatorade Sports Drink,3.8,4.6,Credit Card,27,Berry
3230,54,Female,Gatorade Sports Drink,3.8,2.7,Debit Card,24,Blue Bolt
3231,49,Female,Gatorade Sports Drink,3.8,2.5,Venmo,38,Grape
3232,62,Female,Gatorade No Sugar,4.8,4.4,PayPal,9,Tropical
3233,45,Female,Gatorade Powder,14.8,4,PayPal,19,Lemon-Lime
3234,45,Female,G Active-No Sugar,7.8,3.8,Credit Card,11,Tropical
3235,49,Female,Gatorade Powder,14.8,2.5,Bank Transfer,16,Lemon-Lime
3236,27,Female,G Active-No Sugar,7.8,4,Venmo,18,Orange
3237,63,Female,G Active-No Sugar,7.8,4.1,Venmo,8,Tropical
3238,61,Female,Gatorade Powder,14.8,2.8,Bank Transfer,4,Blue Bolt
3239,25,Female,Gatorade Sports Drink,3.8,3.4,PayPal,37,Blue Bolt
3240,33,Female,Gatorade Sports Drink,3.8,2.7,Credit Card,30,Berry
3241,56,Female,G Active-No Sugar,7.8,3.8,Credit Card,37,Grape
3242,50,Female,Gatorade No Sugar,4.8,4.4,Credit Card,30,Berry
3243,45,Female,G Active-No Sugar,7.8,2.8,Cash,17,Berry
3244,45,Female,Gatorade Sports Drink,3.8,5,Venmo,11,Orange
3245,65,Female,Gatorade Powder,14.8,4.7,Bank Transfer,42,Orange
3246,63,Female,Gatorade Sports Drink,3.8,3.2,PayPal,20,Berry
3247,70,Female,Gatorade Powder,14.8,2.9,Venmo,37,Grape
3248,53,Female,G Active-No Sugar,7.8,3.7,Venmo,12,Lemon-Lime
3249,22,Female,Gatorade Sports Drink,3.8,4.2,Venmo,41,Lemon-Lime
3250,26,Female,Gatorade Powder,14.8,3.4,Credit Card,32,Tropical
3251,23,Female,Gatorade Powder,14.8,2.9,Cash,15,Berry
3252,25,Female,Gatorade No Sugar,4.8,3.7,Debit Card,39,Blue Bolt
3253,69,Female,Gatorade Powder,14.8,2.7,Bank Transfer,48,Berry
3254,36,Female,Gatorade Powder,14.8,3.2,Debit Card,8,Grape
3255,21,Female,G Active-No Sugar,7.8,4.9,Venmo,11,Lemon-Lime
3256,57,Female,Gatorade Sports Drink,3.8,2.8,Cash,36,Lemon-Lime
3257,60,Female,Gatorade Sports Drink,3.8,4.7,Cash,50,Grape
3258,44,Female,Gatorade Powder,14.8,3.3,PayPal,39,Berry
3259,31,Female,Gatorade Sports Drink,3.8,4.3,Debit Card,11,Berry
3260,57,Female,G Active-No Sugar,7.8,3.7,PayPal,5,Tropical
3261,39,Female,Gatorade No Sugar,4.8,4.5,Bank Transfer,7,Orange
3262,48,Female,G Active-No Sugar,7.8,3.4,Bank Transfer,50,Grape
3263,42,Female,Gatorade No Sugar,4.8,2.7,Cash,21,Grape
3264,56,Female,Gatorade Sports Drink,3.8,4.4,PayPal,31,Tropical
3265,28,Female,Gatorade Powder,14.8,4,PayPal,39,Orange
3266,40,Female,Gatorade Sports Drink,3.8,3.2,Credit Card,28,Blue Bolt
3267,49,Female,G Active-No Sugar,7.8,4.2,Bank Transfer,33,Lemon-Lime
3268,37,Female,G Active-No Sugar,7.8,3,Debit Card,42,Tropical
3269,22,Female,G Active-No Sugar,7.8,2.8,Cash,5,Berry
3270,27,Female,G Active-No Sugar,7.8,4.9,Venmo,25,Orange
3271,59,Female,Gatorade No Sugar,4.8,4.7,Cash,48,Orange
3272,35,Female,Gatorade No Sugar,4.8,4.4,Debit Card,30,Berry
3273,58,Female,G Active-No Sugar,7.8,3.1,Bank Transfer,34,Lemon-Lime
3274,58,Female,G Active-No Sugar,7.8,2.6,Credit Card,34,Tropical
3275,46,Female,Gatorade Sports Drink,3.8,3.9,Credit Card,14,Lemon-Lime
3276,43,Female,Gatorade No Sugar,4.8,2.6,Venmo,2,Grape
3277,39,Female,G Active-No Sugar,7.8,4,Credit Card,41,Tropical
3278,59,Female,Gatorade Powder,14.8,4.9,Cash,3,Blue Bolt
3279,59,Female,Gatorade Sports Drink,3.8,3.3,Debit Card,18,Blue Bolt
3280,59,Female,Gatorade No Sugar,4.8,3,Credit Card,1,Grape
3281,45,Female,Gatorade No Sugar,4.8,2.7,Credit Card,5,Berry
3282,27,Female,Gatorade No Sugar,4.8,3.1,Debit Card,41,Grape
3283,24,Female,Gatorade No Sugar,4.8,4.8,Bank Transfer,5,Lemon-Lime
3284,47,Female,Gatorade Sports Drink,3.8,2.9,Credit Card,10,Grape
3285,70,Female,Gatorade Sports Drink,3.8,4.5,Debit Card,20,Orange
3286,58,Female,Gatorade Sports Drink,3.8,4.6,PayPal,11,Lemon-Lime
3287,45,Female,G Active-No Sugar,7.8,5,Venmo,4,Orange
3288,24,Female,G Active-No Sugar,7.8,4.3,PayPal,38,Grape
3289,67,Female,G Active-No Sugar,7.8,4.9,Debit Card,19,Blue Bolt
3290,31,Female,G Active-No Sugar,7.8,4,Venmo,16,Berry
3291,52,Female,Gatorade Sports Drink,3.8,3.1,Bank Transfer,2,Tropical
3292,29,Female,Gatorade Powder,14.8,2.6,Bank Transfer,11,Orange
3293,62,Female,Gatorade Sports Drink,3.8,4.9,Debit Card,18,Grape
3294,19,Female,Gatorade Powder,14.8,3.5,Bank Transfer,47,Grape
3295,62,Female,Gatorade No Sugar,4.8,4.5,PayPal,15,Lemon-Lime
3296,70,Female,Gatorade Sports Drink,3.8,2.8,PayPal,15,Blue Bolt
3297,20,Female,G Active-No Sugar,7.8,4.2,PayPal,47,Orange
3298,67,Female,G Active-No Sugar,7.8,4.1,Credit Card,47,Berry
3299,65,Female,Gatorade Powder,14.8,3.5,PayPal,6,Tropical
3300,45,Female,Gatorade Powder,14.8,4,Bank Transfer,18,Lemon-Lime
3301,26,Female,Gatorade No Sugar,4.8,4,Debit Card,40,Blue Bolt
3302,36,Female,Gatorade Powder,14.8,2.5,PayPal,31,Berry
3303,36,Female,Gatorade Powder,14.8,4.2,Venmo,31,Lemon-Lime
3304,20,Female,Gatorade No Sugar,4.8,3.4,PayPal,4,Lemon-Lime
3305,30,Female,Gatorade Sports Drink,3.8,4.8,Debit Card,36,Tropical
3306,34,Female,Gatorade Sports Drink,3.8,4.9,Bank Transfer,31,Blue Bolt
3307,63,Female,Gatorade No Sugar,4.8,3.6,Cash,6,Tropical
3308,18,Female,Gatorade No Sugar,4.8,4,Credit Card,1,Orange
3309,55,Female,Gatorade No Sugar,4.8,2.6,Venmo,29,Berry
3310,48,Female,Gatorade Sports Drink,3.8,3.1,Credit Card,19,Grape
3311,45,Female,G Active-No Sugar,7.8,3.6,Debit Card,12,Blue Bolt
3312,29,Female,G Active-No Sugar,7.8,4,PayPal,18,Tropical
3313,55,Female,Gatorade Sports Drink,3.8,3.9,Venmo,45,Berry
3314,55,Female,Gatorade No Sugar,4.8,3.9,Cash,45,Grape
3315,55,Female,Gatorade Sports Drink,3.8,3.3,PayPal,8,Grape
3316,48,Female,Gatorade No Sugar,4.8,2.9,Credit Card,4,Berry
3317,42,Female,Gatorade No Sugar,4.8,3.1,Cash,5,Orange
3318,21,Female,Gatorade Powder,14.8,4.7,Debit Card,30,Grape
3319,45,Female,Gatorade Sports Drink,3.8,3.9,Venmo,15,Tropical
3320,23,Female,Gatorade Powder,14.8,4.3,Cash,17,Blue Bolt
3321,66,Female,Gatorade Sports Drink,3.8,4.2,Cash,45,Tropical
3322,32,Female,G Active-No Sugar,7.8,4.3,Bank Transfer,3,Tropical
3323,52,Female,Gatorade Powder,14.8,4.6,Credit Card,43,Blue Bolt
3324,54,Female,Gatorade Sports Drink,3.8,3.8,Venmo,4,Lemon-Lime
3325,37,Female,Gatorade No Sugar,4.8,3.3,Venmo,41,Grape
3326,29,Female,G Active-No Sugar,7.8,3.7,Debit Card,16,Lemon-Lime
3327,47,Female,Gatorade Powder,14.8,4.3,Cash,10,Orange
3328,47,Female,Gatorade Powder,14.8,4.1,Bank Transfer,2,Orange
3329,42,Female,Gatorade Sports Drink,3.8,3.2,Venmo,11,Blue Bolt
3330,34,Female,Gatorade Sports Drink,3.8,3.8,Debit Card,1,Orange
3331,38,Female,G Active-No Sugar,7.8,3.2,PayPal,41,Tropical
3332,55,Female,Gatorade Sports Drink,3.8,3.5,Debit Card,39,Lemon-Lime
3333,27,Female,Gatorade Sports Drink,3.8,3.1,PayPal,1,Grape
3334,55,Female,Gatorade Sports Drink,3.8,4.2,Debit Card,3,Tropical
3335,66,Female,Gatorade Powder,14.8,3.4,Bank Transfer,21,Tropical
3336,44,Female,Gatorade Sports Drink,3.8,3.5,Credit Card,48,Berry
3337,39,Female,G Active-No Sugar,7.8,4,Venmo,24,Grape
3338,23,Female,Gatorade Sports Drink,3.8,4.4,Bank Transfer,45,Tropical
3339,29,Female,Gatorade Powder,14.8,2.9,Venmo,46,Grape
3340,20,Female,Gatorade No Sugar,4.8,3.6,Debit Card,35,Orange
3341,42,Female,G Active-No Sugar,7.8,4.4,Credit Card,47,Lemon-Lime
3342,55,Female,G Active-No Sugar,7.8,4.5,Venmo,35,Orange
3343,66,Female,Gatorade Powder,14.8,3.8,Credit Card,45,Lemon-Lime
3344,24,Female,G Active-No Sugar,7.8,3.6,Bank Transfer,6,Orange
3345,62,Female,Gatorade No Sugar,4.8,4.3,Debit Card,20,Lemon-Lime
3346,28,Female,Gatorade Sports Drink,3.8,4,Cash,3,Berry
3347,30,Female,Gatorade No Sugar,4.8,3.4,PayPal,30,Orange
3348,22,Female,Gatorade Sports Drink,3.8,4.4,Credit Card,28,Berry
3349,28,Female,Gatorade No Sugar,4.8,2.8,PayPal,15,Blue Bolt
3350,35,Female,G Active-No Sugar,7.8,2.8,Cash,29,Tropical
3351,45,Female,G Active-No Sugar,7.8,4.9,PayPal,15,Orange
3352,43,Female,Gatorade Sports Drink,3.8,4.2,Cash,18,Orange
3353,55,Female,G Active-No Sugar,7.8,2.9,Credit Card,7,Grape
3354,31,Female,Gatorade Powder,14.8,4.6,Debit Card,19,Tropical
3355,42,Female,Gatorade Sports Drink,3.8,2.8,Cash,15,Tropical
3356,40,Female,Gatorade Powder,14.8,2.6,Debit Card,3,Tropical
3357,39,Female,G Active-No Sugar,7.8,3.5,Credit Card,13,Grape
3358,41,Female,Gatorade No Sugar,4.8,3.5,Venmo,37,Lemon-Lime
3359,56,Female,Gatorade No Sugar,4.8,3.4,Debit Card,26,Blue Bolt
3360,43,Female,Gatorade Sports Drink,3.8,3.9,Credit Card,29,Blue Bolt
3361,22,Female,Gatorade Powder,14.8,3.3,Venmo,47,Orange
3362,47,Female,Gatorade Sports Drink,3.8,4.1,Credit Card,47,Orange
3363,50,Female,G Active-No Sugar,7.8,3,Credit Card,48,Orange
3364,58,Female,Gatorade Powder,14.8,3,PayPal,46,Lemon-Lime
3365,50,Female,Gatorade Sports Drink,3.8,3.2,Cash,7,Blue Bolt
3366,43,Female,Gatorade Sports Drink,3.8,3.9,Bank Transfer,45,Grape
3367,38,Female,Gatorade Powder,14.8,3.6,Venmo,47,Berry
3368,44,Female,Gatorade Sports Drink,3.8,3.1,Credit Card,6,Orange
3369,30,Female,Gatorade Powder,14.8,4.8,Cash,29,Grape
3370,47,Female,Gatorade Powder,14.8,3.8,Debit Card,42,Grape
3371,30,Female,Gatorade Powder,14.8,2.8,Venmo,46,Tropical
3372,49,Female,Gatorade No Sugar,4.8,4,PayPal,28,Berry
3373,56,Female,Gatorade Sports Drink,3.8,4.6,Credit Card,14,Lemon-Lime
3374,70,Female,Gatorade Powder,14.8,3.5,Debit Card,12,Berry
3375,22,Female,G Active-No Sugar,7.8,3.7,Debit Card,41,Grape
3376,51,Female,Gatorade Powder,14.8,4.9,Debit Card,8,Tropical
3377,22,Female,Gatorade Powder,14.8,4.1,Credit Card,24,Orange
3378,37,Female,G Active-No Sugar,7.8,4.6,Bank Transfer,18,Tropical
3379,49,Female,Gatorade Powder,14.8,4.5,PayPal,6,Tropical
3380,61,Female,G Active-No Sugar,7.8,5,Debit Card,40,Orange
3381,41,Female,Gatorade No Sugar,4.8,3.8,PayPal,6,Berry
3382,57,Female,Gatorade Powder,14.8,4.7,Bank Transfer,27,Lemon-Lime
3383,34,Female,Gatorade No Sugar,4.8,2.8,Bank Transfer,2,Blue Bolt
3384,27,Female,Gatorade No Sugar,4.8,2.6,Credit Card,39,Blue Bolt
3385,39,Female,G Active-No Sugar,7.8,3.8,Credit Card,9,Grape
3386,62,Female,G Active-No Sugar,7.8,2.8,PayPal,16,Grape
3387,34,Female,G Active-No Sugar,7.8,2.6,Debit Card,36,Orange
3388,53,Female,G Active-No Sugar,7.8,3.4,Venmo,2,Blue Bolt
3389,35,Female,Gatorade No Sugar,4.8,4.5,Venmo,21,Berry
3390,38,Female,G Active-No Sugar,7.8,3.8,Credit Card,39,Berry
3391,32,Female,Gatorade Powder,14.8,3,Credit Card,38,Lemon-Lime
3392,47,Female,Gatorade Sports Drink,3.8,3.7,Cash,6,Lemon-Lime
3393,53,Female,Gatorade Sports Drink,3.8,4.4,Credit Card,6,Berry
3394,60,Female,Gatorade Powder,14.8,3.1,PayPal,50,Tropical
3395,31,Female,G Active-No Sugar,7.8,4.2,Cash,9,Lemon-Lime
3396,44,Female,Gatorade Powder,14.8,3.1,Debit Card,15,Berry
3397,29,Female,Gatorade No Sugar,4.8,5,PayPal,5,Tropical
3398,19,Female,G Active-No Sugar,7.8,2.7,Bank Transfer,13,Lemon-Lime
3399,54,Female,Gatorade No Sugar,4.8,3.8,Cash,44,Tropical
3400,40,Female,Gatorade Powder,14.8,3.3,Debit Card,36,Berry
3401,39,Female,Gatorade Powder,14.8,4.8,Debit Card,18,Berry
3402,44,Female,Gatorade No Sugar,4.8,3.4,Venmo,39,Grape
3403,22,Female,Gatorade Sports Drink,3.8,4.4,Venmo,11,Grape
3404,30,Female,Gatorade Sports Drink,3.8,3.9,Credit Card,1,Grape
3405,69,Female,Gatorade Powder,14.8,3.9,Cash,34,Grape
3406,28,Female,Gatorade No Sugar,4.8,4.2,Venmo,47,Orange
3407,57,Female,Gatorade No Sugar,4.8,4,Venmo,24,Blue Bolt
3408,46,Female,Gatorade Powder,14.8,2.6,Bank Transfer,20,Tropical
3409,48,Female,Gatorade No Sugar,4.8,4.4,PayPal,11,Tropical
3410,24,Female,Gatorade Sports Drink,3.8,3.2,PayPal,3,Grape
3411,50,Female,Gatorade No Sugar,4.8,4.3,PayPal,38,Grape
3412,29,Female,Gatorade Sports Drink,3.8,4.9,Venmo,45,Berry
3413,61,Female,Gatorade Sports Drink,3.8,3.8,Credit Card,31,Orange
3414,34,Female,G Active-No Sugar,7.8,2.5,Cash,16,Grape
3415,27,Female,Gatorade Powder,14.8,4.9,Venmo,3,Grape
3416,38,Female,Gatorade No Sugar,4.8,3,Credit Card,15,Blue Bolt
3417,25,Female,Gatorade Powder,14.8,3.2,PayPal,11,Orange
3418,54,Female,G Active-No Sugar,7.8,2.9,PayPal,22,Grape
3419,53,Female,G Active-No Sugar,7.8,2.8,Cash,35,Berry
3420,23,Female,G Active-No Sugar,7.8,3.1,Venmo,5,Lemon-Lime
3421,19,Female,Gatorade Powder,14.8,3.4,Debit Card,35,Lemon-Lime
3422,57,Female,G Active-No Sugar,7.8,2.9,PayPal,27,Tropical
3423,19,Female,G Active-No Sugar,7.8,3.2,Credit Card,9,Orange
3424,33,Female,G Active-No Sugar,7.8,3.8,Venmo,21,Berry
3425,33,Female,G Active-No Sugar,7.8,3.6,Venmo,23,Blue Bolt
3426,38,Female,G Active-No Sugar,7.8,4.3,Bank Transfer,3,Lemon-Lime
3427,47,Female,Gatorade No Sugar,4.8,4.8,PayPal,31,Tropical
3428,39,Female,Gatorade No Sugar,4.8,2.5,Bank Transfer,44,Blue Bolt
3429,32,Female,Gatorade Powder,14.8,2.5,Debit Card,20,Orange
3430,27,Female,G Active-No Sugar,7.8,4.6,Debit Card,34,Orange
